ball_center_y,time_seconds,player_1_center_y,player_2_center_y,ball_center_x,total_activity_speed,video_transition,timestamp,activity_intensity,global_frame_number,player_2_center_x,ball_trajectory_curvature,players_distance_meters,all_objects_detected,player_1_center_x
548.6023864746094,356.8,746.1975708007812,211.0959243774414,1277.8763427734375,82.0555878253533,False,2024-01-01 00:05:56.764320000,very_high,10704,839.0356140136719,0.01982312544306912,5.286190462011707,True,1203.874267578125
530.9793864088833,356.8333333333333,745.0370483398438,212.1604995727539,1269.9839610280596,37.01908284805902,False,2024-01-01 00:05:56.797649999,high,10705,841.4347229003906,0.020143739423407938,5.282488326349041,False,1208.717041015625
509.67793503386866,356.8666666666667,743.8377990722656,213.0636749267578,1264.588695836822,31.361572169234808,False,2024-01-01 00:05:56.830980000,high,10706,843.7996520996094,0.006883647135572579,5.273719706345807,False,1212.2330322265625
485.96000326752505,356.9,743.357421875,212.58160400390625,1259.2621435580227,22.575152214592745,False,2024-01-01 00:05:56.864310000,medium,10707,844.8976745605469,0.0010095326121956555,5.281271088247922,False,1214.9486694335938
461.1864456534714,356.93333333333334,742.9091491699219,212.9484634399414,1254.0201675220262,18.58552458688894,False,2024-01-01 00:05:56.897639999,medium,10708,845.0707092285156,0.00046985028900628614,5.288519199887696,False,1217.8338012695312
436.7181167353267,356.96666666666664,742.8973693847656,212.97313690185547,1248.8786310591956,15.372122772652775,False,2024-01-01 00:05:56.930970000,medium,10709,844.2208251953125,5.6829270930721564e-05,5.302457308577664,False,1219.9956665039062
413.91587105670936,357.0,742.9515991210938,213.40138244628903,1243.8533974998948,11.958512269055953,False,2024-01-01 00:05:56.964300000,medium,10710,844.7410583496094,0.00044937093807665064,5.30057647209521,False,1220.6448364257812
394.1405631612385,357.03333333333336,742.806396484375,212.17285919189453,1238.9603301744878,27.567417195190412,False,2024-01-01 00:05:56.997630000,medium,10711,850.0269470214844,0.001442735727288653,5.272415139807075,False,1218.382568359375
378.7343444824219,357.06666666666666,742.6712036132812,208.96762084960932,1233.1412353515625,33.66059091532144,False,2024-01-01 00:05:57.030959999,high,10712,857.2959289550781,0.008886326004775446,5.244727439894214,True,1215.133056640625
368.58105153720095,357.1,742.4815063476562,208.34842681884768,1229.6341475468096,35.35405813413702,False,2024-01-01 00:05:57.064290000,high,10713,862.4114990234375,0.004075845357135688,5.212801754971421,False,1212.5220947265625
362.3197927538141,357.1333333333333,742.4192199707031,208.27912139892572,1225.2327589052659,57.71509011162807,False,2024-01-01 00:05:57.097620000,high,10714,877.425537109375,0.050701493655605875,5.1279697109986175,False,1208.1861572265625
358.13136164393336,357.1666666666667,742.006591796875,207.69207000732425,1221.026989819071,55.25419887520005,False,2024-01-01 00:05:57.130949999,high,10715,890.3964538574219,0.03777014242955144,5.054585212379057,False,1203.4459838867188
354.2138671875,357.2,741.2838134765625,206.6166839599609,1217.7545776367188,38.861880078472154,False,2024-01-01 00:05:57.164280000,high,10716,895.1676635742188,0.02082578245426373,5.020605339912382,True,1199.2799682617188
