,timestamp,frame_number,video_name,x1,y1,x2,y2,center_x,center_y,prev_x,prev_y,distance_pixels,distance_meters,speed_ms,speed_kmh,video_sequence,global_frame_number,court_relative_x,court_relative_y,court_position_x_meters,court_position_y_meters,estimated_height_meters,distance_to_net_meters,court_region
1239,2024-01-01 00:00:03.566310,107,input_video_11.mp4,667.4745483398438,406.0074462890625,688.8308715820312,429.7786560058594,678.1527099609375,417.89305114746094,,,159.5316012371555,1.3021292154550566,39.063876463651695,140.6299552691461,3,1239,0.5045779091971261,0.5527685861738901,5.535219663892473,13.133781607491631,0.6055371723477803,1.2537816074916304,near_service_area
1240,2024-01-01 00:00:03.599640,108,input_video_11.mp4,671.1155395507812,396.73883056640625,686.665771484375,412.075927734375,678.8906555175781,404.4073791503906,678.1527099609375,417.89305114746094,13.505847357982839,0.11023745946210696,3.307123783863209,11.905645621907553,3,1240,0.5051269758315313,0.5349303957015749,5.541242924871899,12.70994620186942,0.5698607914031497,0.8299462018694186,net_area
1242,2024-01-01 00:00:03.666300,110,input_video_11.mp4,678.0979614257812,380.5168762207031,687.7802124023438,391.1318664550781,682.9390869140625,385.8243713378906,,,19.018884723649712,0.15523598617443254,4.657079585232976,16.765486506838716,3,1242,0.5081392015729632,0.5103496975368924,5.574287041255407,12.125908813476565,0.5206993950737848,0.24590881347656435,net_area
1245,2024-01-01 00:00:03.766290,113,input_video_11.mp4,679.645751953125,356.92340087890625,691.5016479492188,370.5379333496094,685.5736999511719,363.7306671142578,,,22.250234879135032,0.18161092010722568,5.448327603216771,19.613979371580374,3,1245,0.5100994791303363,0.48112522105060557,5.595791286059789,11.431535252162389,1.5377495578987888,0.4484647478376118,net_area
1246,2024-01-01 00:00:03.799620,114,input_video_11.mp4,680.84130859375,353.43310546875,691.7172241210938,364.642822265625,686.2792663574219,359.0379638671875,685.5736999511719,363.7306671142578,4.74544915879338,0.0387333164225918,1.161999492677754,4.183198173639914,3,1246,0.5106244541349865,0.4749179416232639,5.601550261860802,11.28405029296875,1.5501641167534723,0.5959497070312505,net_area
1247,2024-01-01 00:00:03.832950,115,input_video_11.mp4,680.9946899414062,351.54071044921875,692.4554443359375,363.67144775390625,686.7250671386719,357.6060791015625,686.2792663574219,359.0379638671875,1.4996774048414785,0.012240670484457605,0.36722011453372816,1.3219924123214215,3,1247,0.5109561511448452,0.47302391415550593,5.605188978058952,11.239048200334821,1.5539521716889881,0.6409517996651797,net_area
1248,2024-01-01 00:00:03.866280,116,input_video_11.mp4,681.0250854492188,349.17218017578125,693.8432006835938,363.1001892089844,687.4341430664062,356.1361846923828,686.7250671386719,357.6060791015625,1.6319859819955769,0.013320599867925208,0.3996179960377562,1.4386247857359225,3,1248,0.5114837374005999,0.47107960938145876,5.610976599284582,11.192851518903462,1.5578407812370825,0.6871484810965391,net_area
1249,2024-01-01 00:00:03.899610,117,input_video_11.mp4,681.129638671875,349.30242919921875,692.8209228515625,362.61126708984375,686.9752807617188,355.95684814453125,687.4341430664062,356.1361846923828,0.4926623712629572,0.004021209979728155,0.12063629939184464,0.43429067781064074,3,1249,0.5111423219953265,0.47084239172557046,5.607231272288732,11.187215227399555,1.5583152165488592,0.6927847726004455,net_area
1251,2024-01-01 00:00:03.966270,119,input_video_11.mp4,680.3095092773438,322.9787292480469,693.77197265625,338.6553039550781,687.0407409667969,330.8170166015625,,,25.13991676691264,0.20519708849183904,6.155912654755172,22.161285557118617,3,1251,0.5111910275050572,0.4375886462983631,5.607765571730478,10.397106236049108,1.6248227074032737,1.4828937639508926,far_service_area
1254,2024-01-01 00:00:04.066260,122,input_video_11.mp4,681.243896484375,276.1483154296875,694.9658203125,290.81817626953125,688.1048583984375,283.4832458496094,,,47.345730530923,0.38644543446742957,11.593363034022888,41.7361069224824,3,1254,0.5119827815464565,0.3749778384254092,5.6164511135646285,8.909473440987723,1.7500443231491816,2.970526559012278,far_service_area
1255,2024-01-01 00:00:04.099590,123,input_video_11.mp4,681.775634765625,261.2497863769531,694.6871337890625,273.4053955078125,688.2313842773438,267.3275909423828,688.1048583984375,283.4832458496094,16.156150354568588,0.1318697688910844,3.956093066732532,14.241935040237115,3,1255,0.5120769228254046,0.3536079245269614,5.617483843394689,8.401724286760603,1.7927841509460771,3.478275713239398,far_service_area
1256,2024-01-01 00:00:04.132920,124,input_video_11.mp4,681.876953125,254.2650604248047,696.2137451171875,267.69464111328125,689.0453491210938,260.97985076904297,688.2313842773438,267.3275909423828,6.399714374493092,0.05223576390490269,1.5670729171470807,5.641462501729491,3,1256,0.5126825514293852,0.3452114428161944,5.624127589180357,8.20222388131278,1.8095771143676112,3.6777761186872215,far_court
1258,2024-01-01 00:00:04.199580,126,input_video_11.mp4,681.5181884765625,231.2855682373047,696.9920654296875,246.16732788085938,689.255126953125,238.72644805908203,,,22.254391452261924,0.1816448468982986,5.449345406948958,19.61764346501625,3,1258,0.512838636125837,0.3157757249458757,5.625839838300433,7.502831224714007,1.8684485501082486,4.377168775285994,far_court
1259,2024-01-01 00:00:04.232910,127,input_video_11.mp4,681.6036376953125,226.6356964111328,696.2365112304688,242.4497833251953,688.9200744628906,234.54273986816406,689.255126953125,238.72644805908203,4.197103095942052,0.03425760488280083,1.0277281464840249,3.6998213273424896,3,1259,0.5125893411182222,0.3102417194023334,5.623105072066898,7.371343252999442,1.879516561195333,4.5086567470005585,far_court
1267,2024-01-01 00:00:04.499550,135,input_video_11.mp4,752.323486328125,231.55435180664062,762.2432250976562,243.1226806640625,757.2833557128906,237.33851623535156,,,68.42042523078854,0.5584613577245165,16.753840731735497,60.31382663424779,3,1267,0.5634548777625674,0.31393983629014754,6.181100009055365,7.459210510253906,1.872120327419705,4.420789489746094,far_court
1268,2024-01-01 00:00:04.532880,136,input_video_11.mp4,753.3256225585938,230.30772399902344,769.4656372070312,246.3789825439453,761.3956298828125,238.34335327148438,757.2833557128906,237.33851623535156,4.233260719326276,0.034552730722477124,1.0365819216743137,3.7316949180275296,3,1268,0.5665146055675688,0.3152689858088418,6.2146652230762305,7.490791102818081,1.8694620283823165,4.38920889718192,far_court
1269,2024-01-01 00:00:04.566210,137,input_video_11.mp4,768.9437255859375,236.48849487304688,782.7506103515625,250.97140502929688,775.84716796875,243.72994995117188,761.3956298828125,238.34335327148438,15.422787583278273,0.12588391353315675,3.776517405994703,13.59546266158093,3,1269,0.5772672380719867,0.3223941136920263,6.332621601649694,7.660084141322546,1.8552117726159474,4.219915858677455,far_court
1272,2024-01-01 00:00:04.666200,140,input_video_11.mp4,800.8936157226562,251.76296997070312,813.6886596679688,266.31793212890625,807.2911376953125,259.0404510498047,,,34.9733423632374,0.28545949830707906,8.563784949212373,30.829625817164544,3,1272,0.6006630488804409,0.34264609927222844,6.5892736462184365,8.141271318708148,1.8147078014555431,3.738728681291853,far_court
1273,2024-01-01 00:00:04.699530,141,input_video_11.mp4,814.3635864257812,258.39825439453125,829.8103637695312,271.7654113769531,822.0869750976562,265.0818328857422,807.2911376953125,259.0404510498047,15.98171138909065,0.13044596275172948,3.9133788825518847,14.088163977186785,3,1273,0.6116718564714704,0.35063734508696054,6.71004026549203,8.331143319266182,1.798725309826079,3.5488566807338184,far_service_area
1274,2024-01-01 00:00:04.732860,142,input_video_11.mp4,818.998046875,261.1754150390625,833.388671875,278.0817565917969,826.193359375,269.6285858154297,822.0869750976562,265.0818328857422,6.126610321934782,0.05000663335686351,1.5001990007059054,5.40071640254126,3,1274,0.6147272019159227,0.35665156853892815,6.743557405017672,8.474041268484934,1.7866968629221436,3.4059587315150672,far_service_area
1276,2024-01-01 00:00:04.799520,144,input_video_11.mp4,848.5960693359375,283.93353271484375,859.0440673828125,294.8636169433594,853.820068359375,289.39857482910156,,,33.97186357720243,0.2772852257752311,8.318556773256933,29.94680438372496,3,1276,0.6352827889578683,0.38280234765754173,6.969052194867816,9.095383780343193,1.7343953046849165,2.784616219656808,far_service_area
1277,2024-01-01 00:00:04.832850,145,input_video_11.mp4,849.5936889648438,284.4496154785156,865.7283935546875,300.1978759765625,857.6610412597656,292.32374572753906,853.820068359375,289.39857482910156,4.828011765375145,0.039407209126611116,1.1822162737983335,4.255978585674001,3,1277,0.6381406556992304,0.38667162133272365,7.000402993020558,9.187317722865515,1.7266567573345526,2.6926822771344856,far_service_area
1281,2024-01-01 00:00:04.966170,149,input_video_11.mp4,897.6185913085938,327.3121032714844,916.5943603515625,345.4366760253906,907.1064758300781,336.3743896484375,,,66.22167492364446,0.5405147127324254,16.21544138197276,58.375588975101934,3,1281,0.6749304135640463,0.44493966884713954,7.403986636797588,10.571766531808036,1.610120662305721,1.3082334681919647,far_service_area
1282,2024-01-01 00:00:04.999500,150,input_video_11.mp4,914.6467895507812,342.0978698730469,931.3423461914062,362.0213928222656,922.9945678710938,352.05963134765625,907.1064758300781,336.3743896484375,22.326179159603075,0.18223079269408166,5.46692378082245,19.68092561096082,3,1282,0.6867519106183734,0.46568734305245535,7.533668459483557,11.06473127092634,1.5686253138950894,0.8152687290736615,net_area
1283,2024-01-01 00:00:05.032830,151,input_video_11.mp4,921.3578491210938,352.1183166503906,936.4614868164062,366.5717468261719,928.90966796875,359.34503173828125,922.9945678710938,352.05963134765625,9.384320327919966,0.07659672172416818,2.2979016517250455,8.272445946210164,3,1283,0.6911530267624628,0.47532411605592756,7.581948703584217,11.29370099748884,1.5493517678881448,0.5862990025111614,net_area
1293,2024-01-01 00:00:05.366130,161,input_video_11.mp4,1053.1806640625,523.0081176757812,1069.8839111328125,538.5922241210938,1061.5322875976562,530.8001708984375,,,216.76167553712554,1.7692526641683537,53.077579925050614,191.07928773018222,3,1293,0.7898305711292085,0.7021166281725364,8.664441365287418,16.682291085379465,0.9042332563450728,4.802291085379464,near_court
1294,2024-01-01 00:00:05.399460,162,input_video_11.mp4,1066.0489501953125,547.6144409179688,1084.830810546875,565.301513671875,1075.4398803710938,556.4579772949219,1061.5322875976562,530.8001708984375,29.184656342524327,0.23821107148622908,7.146332144586872,25.72679572051274,3,1294,0.8001784824189686,0.7360555255223834,8.777957952136086,17.48867928641183,0.9721110510447668,5.60867928641183,near_court
1295,2024-01-01 00:00:05.432790,163,input_video_11.mp4,1077.94580078125,561.962646484375,1094.7454833984375,579.6013793945312,1086.3456420898438,570.7820129394531,1075.4398803710938,556.4579772949219,18.003156273608102,0.14694540500110184,4.408362150033056,15.870103740119001,3,1295,0.8082928884597051,0.7550026626183243,8.866972986402965,17.938863263811385,1.0100053252366485,6.058863263811384,near_court
1296,2024-01-01 00:00:05.466120,164,input_video_11.mp4,1090.476318359375,586.4163208007812,1111.0042724609375,604.899169921875,1100.7402954101562,595.6577453613281,1086.3456420898438,570.7820129394531,28.740356778173556,0.2345846085242291,7.037538255726873,25.335137720616743,3,1296,0.8190031959896996,0.7879070705837674,8.984465060007006,18.720671997070315,1.0758141411675348,6.840671997070315,near_court
1297,2024-01-01 00:00:05.499450,165,input_video_11.mp4,1111.5274658203125,619.2596435546875,1127.21875,635.7590942382812,1119.3731079101562,627.5093688964844,1100.7402954101562,595.6577453613281,36.90132278774673,0.3011960647184387,9.03588194155316,32.52917498959138,3,1297,0.8328668957664853,0.8300388477466725,9.136549846558344,19.72172302246094,1.160077695493345,7.841723022460938,near_court
1309,2024-01-01 00:00:05.899410,177,input_video_11.mp4,1251.6185302734375,715.8673706054688,1263.07470703125,727.7963256835938,1257.3466186523438,721.8318481445312,,,167.13294037389147,1.3641728838553493,40.92518651566048,147.33067145637773,3,1309,0.935525757925851,0.9548040319372106,10.262717564446586,22.686143798828127,1.4096080638744213,10.806143798828126,behind_near_baseline
1312,2024-01-01 00:00:05.999400,180,input_video_11.mp4,1280.6451416015625,731.1873779296875,1294.3077392578125,746.4662475585938,1287.4764404296875,738.8268127441406,,,34.59241220378355,0.2823502692526083,8.470508077578248,30.493829079281696,3,1312,0.9579437800816127,0.9772841438414559,10.508643267495293,23.220271257672994,1.4545682876829118,11.340271257672994,behind_near_baseline
1314,2024-01-01 00:00:06.066060,182,input_video_11.mp4,1294.8912353515625,739.127197265625,1314.16015625,760.5648193359375,1304.5256958007812,749.8460083007812,,,20.300240871089624,0.16569467437191457,4.970840231157437,17.895024832166776,3,1314,0.9706292379470098,0.9918597993396577,10.6478027402787,23.56658883231027,1.4837195986793155,11.68658883231027,behind_near_baseline
